country;trip.no;haul.no;vessel.length;set.date;haul.date;set.time.start;set.time.end;soak;haul.time.start;haul.time.end;haul.lat.start;haul.lon.start;haul.lat.end;haul.lon.end;perc.haul.obs;view.lines;LL.config;target;bait.type;bait.cond;num.hooks.shot;num.hooks.lost;IMR.qual;LL.length;mitig.set;mitig.haul;depth;sea.state;wind;cloud;LL.material;LL.diam;snood.length;hook.size;hook.type;dist.snood.hook;float.type;float.interv;tot.catch.weight;tot.catch.num;LL.set.type;BSL.length;comments.set;attach.pos.set;LL.haul.type;comments.haul;attach.pos.haul;fulmar;gannet;skua;gbb.gull;kittiwake;g.gull;h.gull;lbb.gull;unid.gull;m.shearwater;e.shag;smthg.else;division;bycatch_tot;bycatch_binary;daysAtSeaOb;effort_metric;length.cat;set_date_parsed;haul_date_parsed;date_parsed;month;year;quarter
GR;GR_2021_ 6;6;6.5;15.9.2021;16.9.2021;17:00:00;;15.75;08:45:00;;69.2;-51.14;;;100;Y;demersal;Greenland halibut;polar cod;;1000;;;;N;N;400;;;;;;;;J;;;;;;;;;;;;;;;;;;0;;;;;;;21.1.A;0;0;1;FiD;<12m;2021-09-15T00:00:00Z;2021-09-16T00:00:00Z;2021-09-15T00:00:00Z;9;2021;Q3
GR;GR_2021_ 7;7;6.5;16.9.2021;17.9.2021;19:00:00;;13.533;08:32:00;;69.28;-51.18;;;100;Y;demersal;Greenland halibut;polar cod;;2000;;;;N;N;380;;;;;;;;J;;;;;;;;;;;;;;;;;;0;;;;;;;21.1.A;0;0;1;FiD;<12m;2021-09-16T00:00:00Z;2021-09-17T00:00:00Z;2021-09-16T00:00:00Z;9;2021;Q3
GR;GR_2021_ 8;8;6.5;17.9.2021;18.9.2021;16:00:00;;16.133;08:08:00;;69.2;-51.14;;;100;Y;demersal;Greenland halibut;polar cod;;600;;;;N;N;400;;;;;;;;J;;;;;;;;;;;;;;;;;;0;;;;;;;21.1.A;0;0;1;FiD;<12m;2021-09-17T00:00:00Z;2021-09-18T00:00:00Z;2021-09-17T00:00:00Z;9;2021;Q3
GR;GR_2021_ 9;9;6.5;20.9.2021;21.9.2021;20:00:00;;20.8;16:48:00;;69.96;-51.16;;;100;Y;demersal;Greenland halibut;cod;;1400;;;;N;N;750;;;;;;;;J;;;;;;;;;;;;;;;;;;0;;;;;;;21.1.A;0;0;1;FiD;<12m;2021-09-20T00:00:00Z;2021-09-21T00:00:00Z;2021-09-20T00:00:00Z;9;2021;Q3
IS;BR-SJ-2015;312972;11.94;10.1.2015;;;;;;;65.12;-23.55;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;37235;;;;N;N;79;;;;;;;;J;1.5;;;;;;;;;;;;3;0;0;2;0;0;0;0;;;;;27.5.a;5;1;0.333333333;FiD;<12m;2015-01-10T00:00:00Z;;2015-01-10T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312973;11.94;9.1.2015;;;;;;;64.98;-23.63;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;37235;;;;N;N;46;;;;;;;;J;1.5;;;;;;;;;;;;4;0;0;0;0;0;0;0;;;;;27.5.a;4;1;0.25;FiD;<12m;2015-01-09T00:00:00Z;;2015-01-09T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312974;44.74;7.1.2015;;;;;;;63.6;-22.4;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;37235;;;;N;N;192;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-07T00:00:00Z;;2015-01-07T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312975;44.74;7.1.2015;;;;;;;63.6;-22.4;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;192;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-07T00:00:00Z;;2015-01-07T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312976;44.74;9.1.2015;;;;;;;64.03;-23.1;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;37235;;;;N;N;101;;;;;;;;J;1.5;;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;27.5.a;1;1;0.25;FiD;>24m;2015-01-09T00:00:00Z;;2015-01-09T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312977;44.74;10.1.2015;;;;;;;64.03;-23.62;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;130;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-10T00:00:00Z;;2015-01-10T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312978;44.74;11.1.2015;;;;;;;64.03;-23.78;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;130;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-11T00:00:00Z;;2015-01-11T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312979;37.9;9.1.2015;;;;;;;65.93;-26.65;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.251.231.527;;;;N;N;291;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.25;FiD;>24m;2015-01-09T00:00:00Z;;2015-01-09T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312980;37.9;9.1.2015;;;;;;;65.92;-25.7;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;291;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.25;FiD;>24m;2015-01-09T00:00:00Z;;2015-01-09T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312981;37.9;10.1.2015;;;;;;;65.98;-26.67;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.145.364.589;;;;N;N;295;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-10T00:00:00Z;;2015-01-10T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312982;37.9;11.1.2015;;;;;;;65.97;-26.68;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;284;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-11T00:00:00Z;;2015-01-11T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312983;37.9;12.1.2015;;;;;;;65.8;-26.82;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;392;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-12T00:00:00Z;;2015-01-12T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312984;37.9;12.1.2015;;;;;;;65.8;-26.82;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.781.911.196;;;;N;N;392;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-12T00:00:00Z;;2015-01-12T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312985;14.62;15.1.2015;;;;;;;63.8;-21.02;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;2.009.298.465;;;;N;N;46;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;12-24m;2015-01-15T00:00:00Z;;2015-01-15T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312986;13.79;16.1.2015;;;;;;;63.805;-22.4;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.942.172.897;;;;N;N;44;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;12-24m;2015-01-16T00:00:00Z;;2015-01-16T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312987;49.58;15.1.2015;;;;;;;63.33;-24.15;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.363.886.598;;;;N;N;196;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-15T00:00:00Z;;2015-01-15T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312988;49.58;16.1.2015;;;;;;;63.33;-24.13;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.438.609.412;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-16T00:00:00Z;;2015-01-16T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312989;49.58;17.1.2015;;;;;;;63.37;-24.02;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.740.189.633;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-17T00:00:00Z;;2015-01-17T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312990;49.58;18.1.2015;;;;;;;63.97;-22.98;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;117;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-18T00:00:00Z;;2015-01-18T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312991;49.58;19.1.2015;;;;;;;64;-22.92;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;117;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-19T00:00:00Z;;2015-01-19T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312992;11.38;21.1.2015;;;;;;;64.35;-22.95;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;<12m;2015-01-21T00:00:00Z;;2015-01-21T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312993;10.93;21.1.2015;;;;;;;66.27;-18.73;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;<12m;2015-01-21T00:00:00Z;;2015-01-21T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312994;9.97;20.1.2015;;;;;;;66.28;-19.35;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;101;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;<12m;2015-01-20T00:00:00Z;;2015-01-20T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312995;41.49;23.1.2015;;;;;;;65.63;-25.07;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;73;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-23T00:00:00Z;;2015-01-23T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312996;41.49;24.1.2015;;;;;;;65.93;-25.47;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-24T00:00:00Z;;2015-01-24T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312997;41.49;25.1.2015;;;;;;;65.98;-25.47;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;119;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-25T00:00:00Z;;2015-01-25T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312998;41.49;26.1.2015;;;;;;;65.98;-25.37;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-26T00:00:00Z;;2015-01-26T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;312999;39;28.1.2015;;;;;;;65.1;-24.42;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-28T00:00:00Z;;2015-01-28T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313000;39;29.1.2015;;;;;;;65.12;-24.42;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-29T00:00:00Z;;2015-01-29T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313001;39;30.1.2015;;;;;;;65.13;-25.05;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;110;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-30T00:00:00Z;;2015-01-30T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313002;39;31.1.2015;;;;;;;65.17;-25.05;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;117;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-31T00:00:00Z;;2015-01-31T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313003;39;30.1.2015;;;;;;;65.05;-26.98;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.419.838.057;;;;N;N;201;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-30T00:00:00Z;;2015-01-30T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313004;39;31.1.2015;;;;;;;65.12;-27.02;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;205;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.14.b;0;0;0.333333333;FiD;>24m;2015-01-31T00:00:00Z;;2015-01-31T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313005;39;1.2.2015;;;;;;;65.07;-27.07;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;205;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.14.b;0;0;1;FiD;>24m;2015-02-01T00:00:00Z;;2015-02-01T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313006;40.36;27.1.2015;;;;;;;63.18;-20.6;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.763.692.946;;;;N;N;188;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-01-27T00:00:00Z;;2015-01-27T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313007;40.36;26.1.2015;;;;;;;63.37;-20.2;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-26T00:00:00Z;;2015-01-26T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313008;40.36;28.1.2015;;;;;;;63.37;-20.2;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-01-28T00:00:00Z;;2015-01-28T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313009;40.36;29.1.2015;;;;;;;63.37;-20.12;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-29T00:00:00Z;;2015-01-29T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313010;40.36;29.1.2015;;;;;;;63.37;-20.12;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-29T00:00:00Z;;2015-01-29T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313011;40.36;30.1.2015;;;;;;;63.37;-20.05;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-30T00:00:00Z;;2015-01-30T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313012;40.36;31.1.2015;;;;;;;63.45;-20.12;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;92;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-01-31T00:00:00Z;;2015-01-31T00:00:00Z;1;2015;Q1
IS;BR-SJ-2015;313013;39.94;12.2.2015;;;;;;;65.17;-24.53;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;79;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-12T00:00:00Z;;2015-02-12T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313014;39.94;13.2.2015;;;;;;;65.18;-24.97;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.701.729.846;;;;N;N;86;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-13T00:00:00Z;;2015-02-13T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313015;39.94;14.2.2015;;;;;;;65.2;-24.82;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;86;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-14T00:00:00Z;;2015-02-14T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313016;39.94;15.2.2015;;;;;;;65.17;-24.8;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;77;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-15T00:00:00Z;;2015-02-15T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313017;48.46;11.2.2015;;;;;;;64.28;-23.92;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;201;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-11T00:00:00Z;;2015-02-11T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313018;48.46;11.2.2015;;;;;;;64.28;-23.92;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;201;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-11T00:00:00Z;;2015-02-11T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313019;48.46;12.2.2015;;;;;;;64.22;-23.93;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;4.018.513.675;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-12T00:00:00Z;;2015-02-12T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313020;48.46;12.2.2015;;;;;;;64.15;-24;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-12T00:00:00Z;;2015-02-12T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313021;48.46;13.2.2015;;;;;;;64.18;-23.6;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;101;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-13T00:00:00Z;;2015-02-13T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313022;48.46;13.2.2015;;;;;;;64.15;-23.32;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;101;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-13T00:00:00Z;;2015-02-13T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313023;48.46;14.2.2015;;;;;;;64.15;-24.13;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-14T00:00:00Z;;2015-02-14T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313024;48.46;14.2.2015;;;;;;;64.32;-24.32;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.333333333;FiD;>24m;2015-02-14T00:00:00Z;;2015-02-14T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313025;48.46;15.2.2015;;;;;;;64.15;-24.32;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;238;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-15T00:00:00Z;;2015-02-15T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313028;38;19.2.2015;;;;;;;63.78;-23.75;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;1.578.474.576;;;;N;N;146;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-02-19T00:00:00Z;;2015-02-19T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313029;38;20.2.2015;;;;;;;64.2;-24;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.957.236.842;;;;N;N;329;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-20T00:00:00Z;;2015-02-20T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313030;38;20.2.2015;;;;;;;64.2;-24.83;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;329;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-20T00:00:00Z;;2015-02-20T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313031;38;22.2.2015;;;;;;;64;-24.77;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;329;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-22T00:00:00Z;;2015-02-22T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313032;38;22.2.2015;;;;;;;64.97;-24.58;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.729.169.565;;;;N;N;329;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;0.5;FiD;>24m;2015-02-22T00:00:00Z;;2015-02-22T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313033;38;23.2.2015;;;;;;;64;-24.58;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;329;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-02-23T00:00:00Z;;2015-02-23T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313034;32.02;25.2.2015;;;;;;;65.27;-24.57;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;;;;;N;N;79;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-02-25T00:00:00Z;;2015-02-25T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313035;32.02;26.2.2015;;;;;;;65.28;-24.42;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;79;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-02-26T00:00:00Z;;2015-02-26T00:00:00Z;2;2015;Q1
IS;BR-SJ-2015;313036;52.9;7.3.2015;;;;;;;65.28;-24.56;;;100;Y;demersal;Cod. mixed groundfish;squid. saury. mackerel. herring;;3.696.139.151;;;;N;N;73;;;;;;;;J;1.5;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.5.a;0;0;1;FiD;>24m;2015-03-07T00:00:00Z;;2015-03-07T00:00:00Z;3;2015;Q1
